env_step_idx,day_index,step_start_s,sim_time_end_s,action_requested,camera_on_effective,budget_s_after_step
1942,2,58260.000000,58290.000000,0,0,300.000000
1943,2,58290.000000,58320.000000,0,0,300.000000
1944,2,58320.000000,58350.000000,0,0,300.000000
1945,2,58350.000000,58380.000000,0,0,300.000000
1946,2,58380.000000,58410.000000,0,0,300.000000
1947,2,58410.000000,58440.000000,0,0,300.000000
1948,2,58440.000000,58470.000000,0,0,300.000000
1949,2,58470.000000,58500.000000,0,0,300.000000
1950,2,58500.000000,58530.000000,0,0,300.000000
1951,2,58530.000000,58560.000000,0,0,300.000000
1952,2,58560.000000,58590.000000,0,0,300.000000
1953,2,58590.000000,58620.000000,0,0,300.000000
1954,2,58620.000000,58650.000000,0,0,300.000000
1955,2,58650.000000,58680.000000,0,0,300.000000
1956,2,58680.000000,58710.000000,0,0,300.000000
1957,2,58710.000000,58740.000000,0,0,300.000000
1958,2,58740.000000,58770.000000,0,0,300.000000
1959,2,58770.000000,58800.000000,0,0,300.000000
1960,2,58800.000000,58830.000000,0,0,300.000000
1961,2,58830.000000,58860.000000,0,0,300.000000
1962,2,58860.000000,58890.000000,0,0,300.000000
1963,2,58890.000000,58920.000000,0,0,300.000000
1964,2,58920.000000,58950.000000,0,0,300.000000
1965,2,58950.000000,58980.000000,0,0,300.000000
1966,2,58980.000000,59010.000000,0,0,300.000000
1967,2,59010.000000,59040.000000,0,0,300.000000
1968,2,59040.000000,59070.000000,0,0,300.000000
1969,2,59070.000000,59100.000000,0,0,300.000000
1970,2,59100.000000,59130.000000,0,0,300.000000
1971,2,59130.000000,59160.000000,0,0,300.000000
1972,2,59160.000000,59190.000000,0,0,300.000000
1973,2,59190.000000,59220.000000,0,0,300.000000
1974,2,59220.000000,59250.000000,0,0,300.000000
1975,2,59250.000000,59280.000000,0,0,300.000000
1976,2,59280.000000,59310.000000,0,0,300.000000
1977,2,59310.000000,59340.000000,0,0,300.000000
1978,2,59340.000000,59370.000000,0,0,300.000000
1979,2,59370.000000,59400.000000,0,0,300.000000
1980,2,59400.000000,59430.000000,0,0,300.000000
1981,2,59430.000000,59460.000000,0,0,300.000000
1982,2,59460.000000,59490.000000,0,0,300.000000
1983,2,59490.000000,59520.000000,0,0,300.000000
1984,2,59520.000000,59550.000000,0,0,300.000000
1985,2,59550.000000,59580.000000,0,0,300.000000
1986,2,59580.000000,59610.000000,0,0,300.000000
1987,2,59610.000000,59640.000000,0,0,300.000000
1988,2,59640.000000,59670.000000,0,0,300.000000
1989,2,59670.000000,59700.000000,0,0,300.000000
1990,2,59700.000000,59730.000000,0,0,300.000000
1991,2,59730.000000,59760.000000,0,0,300.000000
1992,2,59760.000000,59790.000000,0,0,300.000000
1993,2,59790.000000,59820.000000,0,0,300.000000
1994,2,59820.000000,59850.000000,0,0,300.000000
1995,2,59850.000000,59880.000000,0,0,300.000000
1996,2,59880.000000,59910.000000,0,0,300.000000
1997,2,59910.000000,59940.000000,0,0,300.000000
1998,2,59940.000000,59970.000000,0,0,300.000000
1999,2,59970.000000,60000.000000,0,0,300.000000
2000,2,60000.000000,60030.000000,0,0,300.000000
2001,2,60030.000000,60060.000000,0,0,300.000000
2002,2,60060.000000,60090.000000,0,0,300.000000
2003,2,60090.000000,60120.000000,0,0,300.000000
2004,2,60120.000000,60150.000000,0,0,300.000000
2005,2,60150.000000,60180.000000,0,0,300.000000
2006,2,60180.000000,60210.000000,0,0,300.000000
2007,2,60210.000000,60240.000000,0,0,300.000000
2008,2,60240.000000,60270.000000,0,0,300.000000
2009,2,60270.000000,60300.000000,0,0,300.000000
2010,2,60300.000000,60330.000000,0,0,300.000000
2011,2,60330.000000,60360.000000,0,0,300.000000
2012,2,60360.000000,60390.000000,0,0,300.000000
2013,2,60390.000000,60420.000000,0,0,300.000000
2014,2,60420.000000,60450.000000,0,0,300.000000
2015,2,60450.000000,60480.000000,0,0,300.000000
2016,2,60480.000000,60510.000000,0,0,300.000000
2017,2,60510.000000,60540.000000,0,0,300.000000
2018,2,60540.000000,60570.000000,0,0,300.000000
2019,2,60570.000000,60600.000000,0,0,300.000000
2020,2,60600.000000,60630.000000,0,0,300.000000
2021,2,60630.000000,60660.000000,0,0,300.000000
2022,2,60660.000000,60690.000000,0,0,300.000000
2023,2,60690.000000,60720.000000,0,0,300.000000
2024,2,60720.000000,60750.000000,0,0,300.000000
2025,2,60750.000000,60780.000000,0,0,300.000000
2026,2,60780.000000,60810.000000,0,0,300.000000
2027,2,60810.000000,60840.000000,0,0,300.000000
2028,2,60840.000000,60870.000000,0,0,300.000000
2029,2,60870.000000,60900.000000,0,0,300.000000
2030,2,60900.000000,60930.000000,0,0,300.000000
2031,2,60930.000000,60960.000000,0,0,300.000000
2032,2,60960.000000,60990.000000,0,0,300.000000
2033,2,60990.000000,61020.000000,0,0,300.000000
2034,2,61020.000000,61050.000000,0,0,300.000000
2035,2,61050.000000,61080.000000,0,0,300.000000
2036,2,61080.000000,61110.000000,0,0,300.000000
2037,2,61110.000000,61140.000000,0,0,300.000000
2038,2,61140.000000,61170.000000,0,0,300.000000
2039,2,61170.000000,61200.000000,0,0,300.000000
2040,2,61200.000000,61230.000000,0,0,300.000000
2041,2,61230.000000,61260.000000,0,0,300.000000
2042,2,61260.000000,61290.000000,0,0,300.000000
2043,2,61290.000000,61320.000000,0,0,300.000000
2044,2,61320.000000,61350.000000,0,0,300.000000
2045,2,61350.000000,61380.000000,0,0,300.000000
2046,2,61380.000000,61410.000000,0,0,300.000000
2047,2,61410.000000,61440.000000,0,0,300.000000
2048,2,61440.000000,61470.000000,0,0,300.000000
2049,2,61470.000000,61500.000000,0,0,300.000000
2050,2,61500.000000,61530.000000,0,0,300.000000
2051,2,61530.000000,61560.000000,0,0,300.000000
2052,2,61560.000000,61590.000000,0,0,300.000000
2053,2,61590.000000,61620.000000,0,0,300.000000
2054,2,61620.000000,61650.000000,0,0,300.000000
2055,2,61650.000000,61680.000000,0,0,300.000000
2056,2,61680.000000,61710.000000,0,0,300.000000
2057,2,61710.000000,61740.000000,0,0,300.000000
2058,2,61740.000000,61770.000000,0,0,300.000000
2059,2,61770.000000,61800.000000,0,0,300.000000
2060,2,61800.000000,61830.000000,0,0,300.000000
2061,2,61830.000000,61860.000000,0,0,300.000000
2062,2,61860.000000,61890.000000,0,0,300.000000
2063,2,61890.000000,61920.000000,0,0,300.000000
2064,2,61920.000000,61950.000000,0,0,300.000000
2065,2,61950.000000,61980.000000,0,0,300.000000
2066,2,61980.000000,62010.000000,0,0,300.000000
2067,2,62010.000000,62040.000000,0,0,300.000000
2068,2,62040.000000,62070.000000,0,0,300.000000
2069,2,62070.000000,62100.000000,0,0,300.000000
2070,2,62100.000000,62130.000000,0,0,300.000000
2071,2,62130.000000,62160.000000,0,0,300.000000
2072,2,62160.000000,62190.000000,0,0,300.000000
2073,2,62190.000000,62220.000000,0,0,300.000000
2074,2,62220.000000,62250.000000,0,0,300.000000
2075,2,62250.000000,62280.000000,0,0,300.000000
2076,2,62280.000000,62310.000000,0,0,300.000000
2077,2,62310.000000,62340.000000,0,0,300.000000
2078,2,62340.000000,62370.000000,0,0,300.000000
2079,2,62370.000000,62400.000000,0,0,300.000000
2080,2,62400.000000,62430.000000,0,0,300.000000
2081,2,62430.000000,62460.000000,0,0,300.000000
2082,2,62460.000000,62490.000000,0,0,300.000000
2083,2,62490.000000,62520.000000,0,0,300.000000
2084,2,62520.000000,62550.000000,0,0,300.000000
2085,2,62550.000000,62580.000000,0,0,300.000000
2086,2,62580.000000,62610.000000,0,0,300.000000
2087,2,62610.000000,62640.000000,0,0,300.000000
2088,2,62640.000000,62670.000000,0,0,300.000000
2089,2,62670.000000,62700.000000,0,0,300.000000
2090,2,62700.000000,62730.000000,0,0,300.000000
2091,2,62730.000000,62760.000000,0,0,300.000000
2092,2,62760.000000,62790.000000,0,0,300.000000
2093,2,62790.000000,62820.000000,0,0,300.000000
2094,2,62820.000000,62850.000000,0,0,300.000000
2095,2,62850.000000,62880.000000,0,0,300.000000
2096,2,62880.000000,62910.000000,0,0,300.000000
2097,2,62910.000000,62940.000000,0,0,300.000000
2098,2,62940.000000,62970.000000,0,0,300.000000
2099,2,62970.000000,63000.000000,0,0,300.000000
2100,2,63000.000000,63030.000000,0,0,300.000000
2101,2,63030.000000,63060.000000,0,0,300.000000
2102,2,63060.000000,63090.000000,0,0,300.000000
2103,2,63090.000000,63120.000000,0,0,300.000000
2104,2,63120.000000,63150.000000,0,0,300.000000
2105,2,63150.000000,63180.000000,0,0,300.000000
2106,2,63180.000000,63210.000000,0,0,300.000000
2107,2,63210.000000,63240.000000,0,0,300.000000
2108,2,63240.000000,63270.000000,0,0,300.000000
2109,2,63270.000000,63300.000000,0,0,300.000000
2110,2,63300.000000,63330.000000,0,0,300.000000
2111,2,63330.000000,63360.000000,0,0,300.000000
2112,2,63360.000000,63390.000000,0,0,300.000000
2113,2,63390.000000,63420.000000,0,0,300.000000
2114,2,63420.000000,63450.000000,0,0,300.000000
2115,2,63450.000000,63480.000000,0,0,300.000000
2116,2,63480.000000,63510.000000,0,0,300.000000
2117,2,63510.000000,63540.000000,0,0,300.000000
2118,2,63540.000000,63570.000000,0,0,300.000000
2119,2,63570.000000,63600.000000,0,0,300.000000
2120,2,63600.000000,63630.000000,0,0,300.000000
2121,2,63630.000000,63660.000000,0,0,300.000000
2122,2,63660.000000,63690.000000,0,0,300.000000
2123,2,63690.000000,63720.000000,0,0,300.000000
2124,2,63720.000000,63750.000000,0,0,300.000000
2125,2,63750.000000,63780.000000,0,0,300.000000
2126,2,63780.000000,63810.000000,0,0,300.000000
2127,2,63810.000000,63840.000000,0,0,300.000000
2128,2,63840.000000,63870.000000,0,0,300.000000
2129,2,63870.000000,63900.000000,0,0,300.000000
2130,2,63900.000000,63930.000000,0,0,300.000000
2131,2,63930.000000,63960.000000,0,0,300.000000
2132,2,63960.000000,63990.000000,0,0,300.000000
2133,2,63990.000000,64020.000000,0,0,300.000000
2134,2,64020.000000,64050.000000,0,0,300.000000
2135,2,64050.000000,64080.000000,0,0,300.000000
2136,2,64080.000000,64110.000000,0,0,300.000000
2137,2,64110.000000,64140.000000,0,0,300.000000
2138,2,64140.000000,64170.000000,0,0,300.000000
2139,2,64170.000000,64200.000000,0,0,300.000000
2140,2,64200.000000,64230.000000,0,0,300.000000
2141,2,64230.000000,64260.000000,0,0,300.000000
2142,2,64260.000000,64290.000000,0,0,300.000000
2143,2,64290.000000,64320.000000,0,0,300.000000
2144,2,64320.000000,64350.000000,0,0,300.000000
2145,2,64350.000000,64380.000000,0,0,300.000000
2146,2,64380.000000,64410.000000,0,0,300.000000
2147,2,64410.000000,64440.000000,0,0,300.000000
2148,2,64440.000000,64470.000000,0,0,300.000000
2149,2,64470.000000,64500.000000,0,0,300.000000
2150,2,64500.000000,64530.000000,0,0,300.000000
2151,2,64530.000000,64560.000000,0,0,300.000000
2152,2,64560.000000,64590.000000,0,0,300.000000
2153,2,64590.000000,64620.000000,0,0,300.000000
2154,2,64620.000000,64650.000000,0,0,300.000000
2155,2,64650.000000,64680.000000,0,0,300.000000
2156,2,64680.000000,64710.000000,0,0,300.000000
2157,2,64710.000000,64740.000000,0,0,300.000000
2158,2,64740.000000,64770.000000,0,0,300.000000
2159,2,64770.000000,64800.000000,0,0,300.000000
2160,2,64800.000000,64830.000000,0,0,300.000000
2161,2,64830.000000,64860.000000,0,0,300.000000
2162,2,64860.000000,64890.000000,0,0,300.000000
2163,2,64890.000000,64920.000000,0,0,300.000000
2164,2,64920.000000,64950.000000,0,0,300.000000
2165,2,64950.000000,64980.000000,0,0,300.000000
2166,2,64980.000000,65010.000000,0,0,300.000000
2167,2,65010.000000,65040.000000,0,0,300.000000
2168,2,65040.000000,65070.000000,0,0,300.000000
2169,2,65070.000000,65100.000000,0,0,300.000000
2170,2,65100.000000,65130.000000,0,0,300.000000
2171,2,65130.000000,65160.000000,0,0,300.000000
2172,2,65160.000000,65190.000000,0,0,300.000000
2173,2,65190.000000,65220.000000,0,0,300.000000
2174,2,65220.000000,65250.000000,0,0,300.000000
2175,2,65250.000000,65280.000000,0,0,300.000000
2176,2,65280.000000,65310.000000,0,0,300.000000
2177,2,65310.000000,65340.000000,0,0,300.000000
2178,2,65340.000000,65370.000000,0,0,300.000000
2179,2,65370.000000,65400.000000,0,0,300.000000
2180,2,65400.000000,65430.000000,0,0,300.000000
2181,2,65430.000000,65460.000000,0,0,300.000000
2182,2,65460.000000,65490.000000,0,0,300.000000
2183,2,65490.000000,65520.000000,0,0,300.000000
2184,2,65520.000000,65550.000000,0,0,300.000000
2185,2,65550.000000,65580.000000,0,0,300.000000
2186,2,65580.000000,65610.000000,0,0,300.000000
2187,2,65610.000000,65640.000000,0,0,300.000000
2188,2,65640.000000,65670.000000,0,0,300.000000
2189,2,65670.000000,65700.000000,0,0,300.000000
2190,2,65700.000000,65730.000000,0,0,300.000000
2191,2,65730.000000,65760.000000,0,0,300.000000
2192,2,65760.000000,65790.000000,0,0,300.000000
2193,2,65790.000000,65820.000000,0,0,300.000000
2194,2,65820.000000,65850.000000,0,0,300.000000
2195,2,65850.000000,65880.000000,0,0,300.000000
2196,2,65880.000000,65910.000000,0,0,300.000000
2197,2,65910.000000,65940.000000,0,0,300.000000
2198,2,65940.000000,65970.000000,0,0,300.000000
2199,2,65970.000000,66000.000000,0,0,300.000000
2200,2,66000.000000,66030.000000,0,0,300.000000
2201,2,66030.000000,66060.000000,0,0,300.000000
2202,2,66060.000000,66090.000000,0,0,300.000000
2203,2,66090.000000,66120.000000,0,0,300.000000
2204,2,66120.000000,66150.000000,0,0,300.000000
2205,2,66150.000000,66180.000000,0,0,300.000000
2206,2,66180.000000,66210.000000,0,0,300.000000
2207,2,66210.000000,66240.000000,0,0,300.000000
2208,2,66240.000000,66270.000000,0,0,300.000000
2209,2,66270.000000,66300.000000,0,0,300.000000
2210,2,66300.000000,66330.000000,0,0,300.000000
2211,2,66330.000000,66360.000000,0,0,300.000000
2212,2,66360.000000,66390.000000,0,0,300.000000
2213,2,66390.000000,66420.000000,0,0,300.000000
2214,2,66420.000000,66450.000000,0,0,300.000000
2215,2,66450.000000,66480.000000,0,0,300.000000
2216,2,66480.000000,66510.000000,0,0,300.000000
2217,2,66510.000000,66540.000000,0,0,300.000000
2218,2,66540.000000,66570.000000,0,0,300.000000
2219,2,66570.000000,66600.000000,0,0,300.000000
2220,2,66600.000000,66630.000000,0,0,300.000000
2221,2,66630.000000,66660.000000,0,0,300.000000
2222,2,66660.000000,66690.000000,0,0,300.000000
2223,2,66690.000000,66720.000000,0,0,300.000000
2224,2,66720.000000,66750.000000,0,0,300.000000
2225,2,66750.000000,66780.000000,0,0,300.000000
2226,2,66780.000000,66810.000000,0,0,300.000000
2227,2,66810.000000,66840.000000,0,0,300.000000
2228,2,66840.000000,66870.000000,0,0,300.000000
2229,2,66870.000000,66900.000000,0,0,300.000000
2230,2,66900.000000,66930.000000,0,0,300.000000
2231,2,66930.000000,66960.000000,0,0,300.000000
2232,2,66960.000000,66990.000000,0,0,300.000000
2233,2,66990.000000,67020.000000,0,0,300.000000
2234,2,67020.000000,67050.000000,0,0,300.000000
2235,2,67050.000000,67080.000000,0,0,300.000000
2236,2,67080.000000,67110.000000,0,0,300.000000
2237,2,67110.000000,67140.000000,0,0,300.000000
2238,2,67140.000000,67170.000000,0,0,300.000000
2239,2,67170.000000,67200.000000,0,0,300.000000
2240,2,67200.000000,67230.000000,0,0,300.000000
2241,2,67230.000000,67260.000000,0,0,300.000000
2242,2,67260.000000,67290.000000,0,0,300.000000
2243,2,67290.000000,67320.000000,0,0,300.000000
2244,2,67320.000000,67350.000000,0,0,300.000000
2245,2,67350.000000,67380.000000,0,0,300.000000
2246,2,67380.000000,67410.000000,0,0,300.000000
2247,2,67410.000000,67440.000000,0,0,300.000000
2248,2,67440.000000,67470.000000,0,0,300.000000
2249,2,67470.000000,67500.000000,0,0,300.000000
2250,2,67500.000000,67530.000000,0,0,300.000000
2251,2,67530.000000,67560.000000,0,0,300.000000
2252,2,67560.000000,67590.000000,0,0,300.000000
2253,2,67590.000000,67620.000000,0,0,300.000000
2254,2,67620.000000,67650.000000,0,0,300.000000
2255,2,67650.000000,67680.000000,0,0,300.000000
2256,2,67680.000000,67710.000000,0,0,300.000000
2257,2,67710.000000,67740.000000,0,0,300.000000
2258,2,67740.000000,67770.000000,0,0,300.000000
2259,2,67770.000000,67800.000000,0,0,300.000000
2260,2,67800.000000,67830.000000,0,0,300.000000
2261,2,67830.000000,67860.000000,0,0,300.000000
2262,2,67860.000000,67890.000000,0,0,300.000000
2263,2,67890.000000,67920.000000,0,0,300.000000
2264,2,67920.000000,67950.000000,0,0,300.000000
2265,2,67950.000000,67980.000000,0,0,300.000000
2266,2,67980.000000,68010.000000,0,0,300.000000
2267,2,68010.000000,68040.000000,0,0,300.000000
2268,2,68040.000000,68070.000000,0,0,300.000000
2269,2,68070.000000,68100.000000,0,0,300.000000
2270,2,68100.000000,68130.000000,0,0,300.000000
2271,2,68130.000000,68160.000000,0,0,300.000000
2272,2,68160.000000,68190.000000,0,0,300.000000
2273,2,68190.000000,68220.000000,0,0,300.000000
2274,2,68220.000000,68250.000000,0,0,300.000000
2275,2,68250.000000,68280.000000,0,0,300.000000
2276,2,68280.000000,68310.000000,0,0,300.000000
2277,2,68310.000000,68340.000000,0,0,300.000000
2278,2,68340.000000,68370.000000,0,0,300.000000
2279,2,68370.000000,68400.000000,0,0,300.000000
2280,2,68400.000000,68430.000000,0,0,300.000000
2281,2,68430.000000,68460.000000,0,0,300.000000
2282,2,68460.000000,68490.000000,0,0,300.000000
2283,2,68490.000000,68520.000000,0,0,300.000000
2284,2,68520.000000,68550.000000,0,0,300.000000
2285,2,68550.000000,68580.000000,0,0,300.000000
2286,2,68580.000000,68610.000000,0,0,300.000000
2287,2,68610.000000,68640.000000,0,0,300.000000
2288,2,68640.000000,68670.000000,0,0,300.000000
2289,2,68670.000000,68700.000000,0,0,300.000000
2290,2,68700.000000,68730.000000,0,0,300.000000
2291,2,68730.000000,68760.000000,0,0,300.000000
2292,2,68760.000000,68790.000000,0,0,300.000000
2293,2,68790.000000,68820.000000,0,0,300.000000
2294,2,68820.000000,68850.000000,0,0,300.000000
2295,2,68850.000000,68880.000000,0,0,300.000000
2296,2,68880.000000,68910.000000,0,0,300.000000
2297,2,68910.000000,68940.000000,0,0,300.000000
2298,2,68940.000000,68970.000000,0,0,300.000000
2299,2,68970.000000,69000.000000,0,0,300.000000
2300,2,69000.000000,69030.000000,0,0,300.000000
2301,2,69030.000000,69060.000000,0,0,300.000000
2302,2,69060.000000,69090.000000,0,0,300.000000
2303,2,69090.000000,69120.000000,0,0,300.000000
2304,2,69120.000000,69150.000000,0,0,300.000000
2305,2,69150.000000,69180.000000,0,0,300.000000
2306,2,69180.000000,69210.000000,0,0,300.000000
2307,2,69210.000000,69240.000000,0,0,300.000000
2308,2,69240.000000,69270.000000,0,0,300.000000
2309,2,69270.000000,69300.000000,0,0,300.000000
2310,2,69300.000000,69330.000000,0,0,300.000000
2311,2,69330.000000,69360.000000,0,0,300.000000
2312,2,69360.000000,69390.000000,0,0,300.000000
2313,2,69390.000000,69420.000000,0,0,300.000000
2314,2,69420.000000,69450.000000,0,0,300.000000
2315,2,69450.000000,69480.000000,0,0,300.000000
2316,2,69480.000000,69510.000000,0,0,300.000000
2317,2,69510.000000,69540.000000,0,0,300.000000
2318,2,69540.000000,69570.000000,0,0,300.000000
2319,2,69570.000000,69600.000000,0,0,300.000000
2320,2,69600.000000,69630.000000,0,0,300.000000
2321,2,69630.000000,69660.000000,0,0,300.000000
2322,2,69660.000000,69690.000000,0,0,300.000000
2323,2,69690.000000,69720.000000,0,0,300.000000
2324,2,69720.000000,69750.000000,0,0,300.000000
2325,2,69750.000000,69780.000000,0,0,300.000000
2326,2,69780.000000,69810.000000,0,0,300.000000
2327,2,69810.000000,69840.000000,0,0,300.000000
2328,2,69840.000000,69870.000000,0,0,300.000000
2329,2,69870.000000,69900.000000,0,0,300.000000
2330,2,69900.000000,69930.000000,0,0,300.000000
2331,2,69930.000000,69960.000000,0,0,300.000000
2332,2,69960.000000,69990.000000,0,0,300.000000
2333,2,69990.000000,70020.000000,0,0,300.000000
2334,2,70020.000000,70050.000000,0,0,300.000000
2335,2,70050.000000,70080.000000,0,0,300.000000
2336,2,70080.000000,70110.000000,0,0,300.000000
2337,2,70110.000000,70140.000000,0,0,300.000000
2338,2,70140.000000,70170.000000,0,0,300.000000
2339,2,70170.000000,70200.000000,0,0,300.000000
2340,2,70200.000000,70230.000000,0,0,300.000000
2341,2,70230.000000,70260.000000,0,0,300.000000
2342,2,70260.000000,70290.000000,0,0,300.000000
2343,2,70290.000000,70320.000000,0,0,300.000000
2344,2,70320.000000,70350.000000,0,0,300.000000
2345,2,70350.000000,70380.000000,0,0,300.000000
2346,2,70380.000000,70410.000000,0,0,300.000000
2347,2,70410.000000,70440.000000,0,0,300.000000
2348,2,70440.000000,70470.000000,0,0,300.000000
2349,2,70470.000000,70500.000000,0,0,300.000000
2350,2,70500.000000,70530.000000,0,0,300.000000
2351,2,70530.000000,70560.000000,0,0,300.000000
2352,2,70560.000000,70590.000000,0,0,300.000000
2353,2,70590.000000,70620.000000,0,0,300.000000
2354,2,70620.000000,70650.000000,0,0,300.000000
2355,2,70650.000000,70680.000000,0,0,300.000000
2356,2,70680.000000,70710.000000,0,0,300.000000
2357,2,70710.000000,70740.000000,0,0,300.000000
2358,2,70740.000000,70770.000000,0,0,300.000000
2359,2,70770.000000,70800.000000,0,0,300.000000
2360,2,70800.000000,70830.000000,0,0,300.000000
2361,2,70830.000000,70860.000000,0,0,300.000000
2362,2,70860.000000,70890.000000,0,0,300.000000
2363,2,70890.000000,70920.000000,0,0,300.000000
2364,2,70920.000000,70950.000000,0,0,300.000000
2365,2,70950.000000,70980.000000,0,0,300.000000
2366,2,70980.000000,71010.000000,0,0,300.000000
2367,2,71010.000000,71040.000000,0,0,300.000000
2368,2,71040.000000,71070.000000,0,0,300.000000
2369,2,71070.000000,71100.000000,0,0,300.000000
2370,2,71100.000000,71130.000000,0,0,300.000000
2371,2,71130.000000,71160.000000,0,0,300.000000
2372,2,71160.000000,71190.000000,0,0,300.000000
2373,2,71190.000000,71220.000000,0,0,300.000000
2374,2,71220.000000,71250.000000,0,0,300.000000
2375,2,71250.000000,71280.000000,0,0,300.000000
2376,2,71280.000000,71310.000000,0,0,300.000000
2377,2,71310.000000,71340.000000,0,0,300.000000
2378,2,71340.000000,71370.000000,0,0,300.000000
2379,2,71370.000000,71400.000000,0,0,300.000000
2380,2,71400.000000,71430.000000,0,0,300.000000
2381,2,71430.000000,71460.000000,0,0,300.000000
2382,2,71460.000000,71490.000000,0,0,300.000000
2383,2,71490.000000,71520.000000,0,0,300.000000
2384,2,71520.000000,71550.000000,0,0,300.000000
2385,2,71550.000000,71580.000000,0,0,300.000000
2386,2,71580.000000,71610.000000,0,0,300.000000
2387,2,71610.000000,71640.000000,0,0,300.000000
2388,2,71640.000000,71670.000000,0,0,300.000000
2389,2,71670.000000,71700.000000,0,0,300.000000
2390,2,71700.000000,71730.000000,0,0,300.000000
2391,2,71730.000000,71760.000000,0,0,300.000000
2392,2,71760.000000,71790.000000,0,0,300.000000
2393,2,71790.000000,71820.000000,0,0,300.000000
2394,2,71820.000000,71850.000000,0,0,300.000000
2395,2,71850.000000,71880.000000,0,0,300.000000
2396,2,71880.000000,71910.000000,0,0,300.000000
2397,2,71910.000000,71940.000000,0,0,300.000000
2398,2,71940.000000,71970.000000,0,0,300.000000
2399,2,71970.000000,72000.000000,0,0,300.000000
2400,2,72000.000000,72030.000000,0,0,300.000000
2401,2,72030.000000,72060.000000,0,0,300.000000
2402,2,72060.000000,72090.000000,0,0,300.000000
2403,2,72090.000000,72120.000000,0,0,300.000000
2404,2,72120.000000,72150.000000,0,0,300.000000
2405,2,72150.000000,72180.000000,0,0,300.000000
2406,2,72180.000000,72210.000000,0,0,300.000000
2407,2,72210.000000,72240.000000,0,0,300.000000
2408,2,72240.000000,72270.000000,0,0,300.000000
2409,2,72270.000000,72300.000000,0,0,300.000000
2410,2,72300.000000,72330.000000,0,0,300.000000
2411,2,72330.000000,72360.000000,0,0,300.000000
2412,2,72360.000000,72390.000000,0,0,300.000000
2413,2,72390.000000,72420.000000,0,0,300.000000
2414,2,72420.000000,72450.000000,0,0,300.000000
2415,2,72450.000000,72480.000000,0,0,300.000000
2416,2,72480.000000,72510.000000,0,0,300.000000
2417,2,72510.000000,72540.000000,0,0,300.000000
2418,2,72540.000000,72570.000000,0,0,300.000000
2419,2,72570.000000,72600.000000,0,0,300.000000
2420,2,72600.000000,72630.000000,0,0,300.000000
2421,2,72630.000000,72660.000000,0,0,300.000000
2422,2,72660.000000,72690.000000,0,0,300.000000
2423,2,72690.000000,72720.000000,0,0,300.000000
2424,2,72720.000000,72750.000000,0,0,300.000000
2425,2,72750.000000,72780.000000,0,0,300.000000
2426,2,72780.000000,72810.000000,0,0,300.000000
2427,2,72810.000000,72840.000000,0,0,300.000000
2428,2,72840.000000,72870.000000,0,0,300.000000
2429,2,72870.000000,72900.000000,0,0,300.000000
2430,2,72900.000000,72930.000000,0,0,300.000000
2431,2,72930.000000,72960.000000,0,0,300.000000
2432,2,72960.000000,72990.000000,0,0,300.000000
2433,2,72990.000000,73020.000000,0,0,300.000000
2434,2,73020.000000,73050.000000,0,0,300.000000
2435,2,73050.000000,73080.000000,0,0,300.000000
2436,2,73080.000000,73110.000000,0,0,300.000000
2437,2,73110.000000,73140.000000,0,0,300.000000
2438,2,73140.000000,73170.000000,0,0,300.000000
2439,2,73170.000000,73200.000000,0,0,300.000000
2440,2,73200.000000,73230.000000,0,0,300.000000
2441,2,73230.000000,73260.000000,0,0,300.000000
2442,2,73260.000000,73290.000000,0,0,300.000000
2443,2,73290.000000,73320.000000,0,0,300.000000
2444,2,73320.000000,73350.000000,0,0,300.000000
2445,2,73350.000000,73380.000000,0,0,300.000000
2446,2,73380.000000,73410.000000,0,0,300.000000
2447,2,73410.000000,73440.000000,0,0,300.000000
2448,2,73440.000000,73470.000000,0,0,300.000000
2449,2,73470.000000,73500.000000,0,0,300.000000
2450,2,73500.000000,73530.000000,0,0,300.000000
2451,2,73530.000000,73560.000000,0,0,300.000000
2452,2,73560.000000,73590.000000,0,0,300.000000
2453,2,73590.000000,73620.000000,0,0,300.000000
2454,2,73620.000000,73650.000000,0,0,300.000000
2455,2,73650.000000,73680.000000,0,0,300.000000
2456,2,73680.000000,73710.000000,0,0,300.000000
2457,2,73710.000000,73740.000000,0,0,300.000000
2458,2,73740.000000,73770.000000,0,0,300.000000
2459,2,73770.000000,73800.000000,0,0,300.000000
2460,2,73800.000000,73830.000000,0,0,300.000000
2461,2,73830.000000,73860.000000,0,0,300.000000
2462,2,73860.000000,73890.000000,0,0,300.000000
2463,2,73890.000000,73920.000000,0,0,300.000000
2464,2,73920.000000,73950.000000,0,0,300.000000
2465,2,73950.000000,73980.000000,0,0,300.000000
2466,2,73980.000000,74010.000000,0,0,300.000000
2467,2,74010.000000,74040.000000,0,0,300.000000
2468,2,74040.000000,74070.000000,0,0,300.000000
2469,2,74070.000000,74100.000000,0,0,300.000000
2470,2,74100.000000,74130.000000,0,0,300.000000
2471,2,74130.000000,74160.000000,0,0,300.000000
2472,2,74160.000000,74190.000000,0,0,300.000000
2473,2,74190.000000,74220.000000,0,0,300.000000
2474,2,74220.000000,74250.000000,0,0,300.000000
2475,2,74250.000000,74280.000000,0,0,300.000000
2476,2,74280.000000,74310.000000,0,0,300.000000
2477,2,74310.000000,74340.000000,0,0,300.000000
